,paper1,paper2,pub1,pub2,stack1,stack2,comp1,comp2,pos1b,pos2b
392,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
393,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
394,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
395,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I91057[""publication: J. Appl. Phys.""]>","<Item I93860[""publication: Memristors with difusive dynamics as synaptic emulators for neuromorphic computing""]>","<Item I10778[""Pt/Gd2O3/Pt""]>","<Item I63066[""Pt/Ag:SiOxNy/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,2
396,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I91057[""publication: J. Appl. Phys.""]>","<Item I28840[""publication: Varistor-type bidirectional switch (JMAX>107A/cm2 , selectivity ∼104 ) for 3D bipolar resistive memory arrays""]>","<Item I10778[""Pt/Gd2O3/Pt""]>","<Item I58157[""Pt/TaOx/TiO2/TaOx/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,4
397,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I91057[""publication: J. Appl. Phys.""]>","<Item I8849[""publication: Trilayer tunnel selectors for memristor memory cells""]>","<Item I10778[""Pt/Gd2O3/Pt""]>","<Item I27966[""Pt/TaN1+x/Ta2O5/TaN1+x/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,4
398,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I91057[""publication: J. Appl. Phys.""]>","<Item I16712[""publication: Excellent selector characteristics of nanoscale VO2 for high-density bipolar ReRAM applications""]>","<Item I10778[""Pt/Gd2O3/Pt""]>","<Item I26347[""Pt/VO2/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,2
399,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I93860[""publication: Memristors with difusive dynamics as synaptic emulators for neuromorphic computing""]>","<Item I94114[""publication: Nat. Mater.""]>","<Item I63066[""Pt/Ag:SiOxNy/Pt""]>","<Item I88802[""Pt/Ta2O5-x/TaO2-x/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,3
400,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I93860[""publication: Memristors with difusive dynamics as synaptic emulators for neuromorphic computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I63066[""Pt/Ag:SiOxNy/Pt""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,2
401,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I93860[""publication: Memristors with difusive dynamics as synaptic emulators for neuromorphic computing""]>","<Item I91057[""publication: J. Appl. Phys.""]>","<Item I63066[""Pt/Ag:SiOxNy/Pt""]>","<Item I10778[""Pt/Gd2O3/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,2
402,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
403,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
404,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
405,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
406,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
407,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
408,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
409,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
410,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28840[""publication: Varistor-type bidirectional switch (JMAX>107A/cm2 , selectivity ∼104 ) for 3D bipolar resistive memory arrays""]>","<Item I94114[""publication: Nat. Mater.""]>","<Item I58157[""Pt/TaOx/TiO2/TaOx/Pt""]>","<Item I88802[""Pt/Ta2O5-x/TaO2-x/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",4,3
411,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28840[""publication: Varistor-type bidirectional switch (JMAX>107A/cm2 , selectivity ∼104 ) for 3D bipolar resistive memory arrays""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I58157[""Pt/TaOx/TiO2/TaOx/Pt""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",4,2
412,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28840[""publication: Varistor-type bidirectional switch (JMAX>107A/cm2 , selectivity ∼104 ) for 3D bipolar resistive memory arrays""]>","<Item I91057[""publication: J. Appl. Phys.""]>","<Item I58157[""Pt/TaOx/TiO2/TaOx/Pt""]>","<Item I10778[""Pt/Gd2O3/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",4,2
413,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I8849[""publication: Trilayer tunnel selectors for memristor memory cells""]>","<Item I94114[""publication: Nat. Mater.""]>","<Item I27966[""Pt/TaN1+x/Ta2O5/TaN1+x/Pt""]>","<Item I88802[""Pt/Ta2O5-x/TaO2-x/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",4,3
414,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I8849[""publication: Trilayer tunnel selectors for memristor memory cells""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I27966[""Pt/TaN1+x/Ta2O5/TaN1+x/Pt""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",4,2
415,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I8849[""publication: Trilayer tunnel selectors for memristor memory cells""]>","<Item I91057[""publication: J. Appl. Phys.""]>","<Item I27966[""Pt/TaN1+x/Ta2O5/TaN1+x/Pt""]>","<Item I10778[""Pt/Gd2O3/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",4,2
416,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
417,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
418,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
419,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
420,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
421,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
422,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
423,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
424,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I66609[""publication: Breakthrough of selector technology for cross-point 25-nm ReRAM""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I6912[""TiN/As:SiO2/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
425,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I66609[""publication: Breakthrough of selector technology for cross-point 25-nm ReRAM""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I6912[""TiN/As:SiO2/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
426,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I66609[""publication: Breakthrough of selector technology for cross-point 25-nm ReRAM""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I6912[""TiN/As:SiO2/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
427,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I66609[""publication: Breakthrough of selector technology for cross-point 25-nm ReRAM""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I6912[""TiN/As:SiO2/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
428,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I66609[""publication: Breakthrough of selector technology for cross-point 25-nm ReRAM""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I6912[""TiN/As:SiO2/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
429,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I66609[""publication: Breakthrough of selector technology for cross-point 25-nm ReRAM""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I6912[""TiN/As:SiO2/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
430,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I66609[""publication: Breakthrough of selector technology for cross-point 25-nm ReRAM""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I6912[""TiN/As:SiO2/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
431,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I66609[""publication: Breakthrough of selector technology for cross-point 25-nm ReRAM""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I6912[""TiN/As:SiO2/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
432,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I16712[""publication: Excellent selector characteristics of nanoscale VO2 for high-density bipolar ReRAM applications""]>","<Item I94114[""publication: Nat. Mater.""]>","<Item I26347[""Pt/VO2/Pt""]>","<Item I88802[""Pt/Ta2O5-x/TaO2-x/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,3
433,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I16712[""publication: Excellent selector characteristics of nanoscale VO2 for high-density bipolar ReRAM applications""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I26347[""Pt/VO2/Pt""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,2
434,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I16712[""publication: Excellent selector characteristics of nanoscale VO2 for high-density bipolar ReRAM applications""]>","<Item I91057[""publication: J. Appl. Phys.""]>","<Item I26347[""Pt/VO2/Pt""]>","<Item I10778[""Pt/Gd2O3/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,2
435,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I73173[""publication: NbO2-based low power and cost efective 1S1R switching for high density cross point ReRAM application""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I24977[""TiN/NbO2/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
436,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I73173[""publication: NbO2-based low power and cost efective 1S1R switching for high density cross point ReRAM application""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I24977[""TiN/NbO2/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
437,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I73173[""publication: NbO2-based low power and cost efective 1S1R switching for high density cross point ReRAM application""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I24977[""TiN/NbO2/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
438,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I73173[""publication: NbO2-based low power and cost efective 1S1R switching for high density cross point ReRAM application""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I24977[""TiN/NbO2/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
439,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I73173[""publication: NbO2-based low power and cost efective 1S1R switching for high density cross point ReRAM application""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I24977[""TiN/NbO2/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
440,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I73173[""publication: NbO2-based low power and cost efective 1S1R switching for high density cross point ReRAM application""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I24977[""TiN/NbO2/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
441,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I73173[""publication: NbO2-based low power and cost efective 1S1R switching for high density cross point ReRAM application""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I24977[""TiN/NbO2/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
442,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I73173[""publication: NbO2-based low power and cost efective 1S1R switching for high density cross point ReRAM application""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I24977[""TiN/NbO2/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
443,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I50118[""publication: Highly-scalable threshold switching select device based on chalcogenide glasses for 3D nanoscaled memory arrays""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I93983[""TiN/AsTeGeSiN/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
444,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I50118[""publication: Highly-scalable threshold switching select device based on chalcogenide glasses for 3D nanoscaled memory arrays""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I93983[""TiN/AsTeGeSiN/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
445,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I50118[""publication: Highly-scalable threshold switching select device based on chalcogenide glasses for 3D nanoscaled memory arrays""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I93983[""TiN/AsTeGeSiN/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
446,"<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I50118[""publication: Highly-scalable threshold switching select device based on chalcogenide glasses for 3D nanoscaled memory arrays""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I93983[""TiN/AsTeGeSiN/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",2,3
